Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
33837878	RefSeq	NC_020389.1	718602	719423	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei Tuc01	Tuc01	GCF_000341715.1
33837878	RefSeq	NZ_AP019780.1	4333988	4334809	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	TMA	GCF_019669945.1
33837878	RefSeq	NZ_CP009509.1	721888	722709	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei WWM610	WWM610	GCF_000970165.1
33837878	RefSeq	NZ_CP009510.1	1765175	1765996	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei TMA	TMA	GCF_025035885.1
33837878	RefSeq	NZ_CP009512.1	719987	720808	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei S-6	S-6	GCF_000970205.1
33837878	RefSeq	NZ_CP009514.1	724796	725617	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei C16	C16	GCF_000970245.1
33837878	RefSeq	NZ_CP029709.1	312734	313555	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	JL01	GCF_005485005.1
33837878	RefSeq	NZ_CP042908.1	714237	715058	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	zm-15	GCF_010706455.1
33837878	RefSeq	NZ_JJOR01000048.1	6543	7364	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	2.F.A.2.3	GCF_000979335.1
33837878	RefSeq	NZ_JJOS01000117.1	16147	16968	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	2.F.A.2.4	GCF_000979345.1
33837878	RefSeq	NZ_JJOT01000098.1	16185	17006	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	2.F.T.0.2	GCF_000979375.1
33837878	RefSeq	NZ_JJOU01000070.1	1588	2409	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	2.F.T.2.6	GCF_000978955.1
33837878	RefSeq	NZ_JJPB01000027.1	46180	47001	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.F.A.1A.3	GCF_000978945.1
33837878	RefSeq	NZ_JJPD01000025.1	1585	2406	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.F.A.2.12	GCF_000979515.1
33837878	RefSeq	NZ_JJPE01000061.1	46354	47175	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.F.A.2.3	GCF_000979555.1
33837878	RefSeq	NZ_JJPF01000121.1	54146	54967	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.F.A.2.5	GCF_000978935.1
33837878	RefSeq	NZ_JJPG01000006.1	54139	54960	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.F.A.2.6	GCF_000979575.1
33837878	RefSeq	NZ_JJPH01000142.1	54132	54953	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.F.A.2.7	GCF_000979585.1
33837878	RefSeq	NZ_JJPI01000061.1	16145	16966	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.F.T.1A.1	GCF_000978965.1
33837878	RefSeq	NZ_JJPJ01000038.1	16184	17005	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.F.T.1A.2	GCF_000979595.1
33837878	RefSeq	NZ_JJPK01000059.1	16147	16968	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.F.T.1A.4	GCF_000979635.1
33837878	RefSeq	NZ_JJPN01000180.1	27899	28720	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.A.1A.2	GCF_000979675.1
33837878	RefSeq	NZ_JJPO01000145.1	17542	18363	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.A.2.1	GCF_000979015.1
33837878	RefSeq	NZ_JJPP01000140.1	16130	16951	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.A.2.4	GCF_000979685.1
33837878	RefSeq	NZ_JJPQ01000081.1	46229	47050	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.A.2.5	GCF_000979735.1
33837878	RefSeq	NZ_JJPR01000029.1	46687	47508	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.A.2.6	GCF_000979025.1
33837878	RefSeq	NZ_JJPS01000025.1	44344	45165	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.A.2.8	GCF_000979745.1
33837878	RefSeq	NZ_JJPT01000031.1	16122	16943	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.M.1A.1	GCF_000979755.1
33837878	RefSeq	NZ_JJPU01000140.1	39720	40541	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.M.1B.1	GCF_000979035.1
33837878	RefSeq	NZ_JJPV01000001.1	24693	25514	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.M.1B.2	GCF_000979765.1
33837878	RefSeq	NZ_JJPW01000128.1	16183	17004	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.M.1B.5	GCF_000979045.1
33837878	RefSeq	NZ_JJPX01000142.1	46701	47522	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.M.2.7	GCF_000979095.1
33837878	RefSeq	NZ_JJPY01000022.1	54154	54975	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.T.1A.1	GCF_000979815.1
33837878	RefSeq	NZ_JJPZ01000044.1	1585	2406	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	3.H.T.1A.2	GCF_000979825.1
33837878	RefSeq	NZ_JJQA01000122.1	66530	67351	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	1.F.A.1A.3	GCF_000979105.1
33837878	RefSeq	NZ_JJQB01000117.1	47627	48448	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	1.F.A.1B.3	GCF_000979845.1
33837878	RefSeq	NZ_JJQC01000070.1	38603	39424	+	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	1.F.A.1B.4	GCF_000979855.1
33837878	RefSeq	NZ_JJQE01000097.1	54210	55031	-	WP_015411304.1	nitrogenase iron protein	Methanosarcina mazei	1.F.M.0.5	GCF_000979125.1
