Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
35416621	RefSeq	NZ_JAAIND010000047.1	5411	6187	-	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	MSK.2.80	GCF_013299965.1
35416621	RefSeq	NZ_JAAISQ010000046.1	5411	6187	-	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	MSK.2.98	GCF_013304125.1
35416621	RefSeq	NZ_JAAISR010000047.1	5411	6187	-	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	MSK.2.94	GCF_013304155.1
35416621	RefSeq	NZ_JAAISS010000047.1	5411	6187	-	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	MSK.2.90	GCF_013304185.1
35416621	RefSeq	NZ_JAAIST010000047.1	5411	6187	-	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	MSK.2.78	GCF_013304225.1
35416621	RefSeq	NZ_JAAISU010000047.1	5411	6187	-	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	MSK.2.63	GCF_013304205.1
35416621	RefSeq	NZ_JAAISW010000049.1	5411	6187	-	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	MSK.2.26	GCF_013304275.1
35416621	RefSeq	NZ_JAAITT010000046.1	42357	43133	-	WP_002587904.1	AAA family ATPase	Enterocloster aldenensis	MSK.1.17	GCF_013304305.1
35416621	RefSeq	NZ_JABMIB010000046.1	5411	6187	-	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	MSK.2.73	GCF_013304245.1
35416621	RefSeq	NZ_JAGIRR010000054.1	24378	25154	+	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis		GCF_019012735.1
35416621	RefSeq	NZ_JAQLDB010000140.1	36592	37368	+	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	D35st1_B2_D35t1_190705	GCF_028210555.1
35416621	RefSeq	NZ_JAQLDC010000131.1	3178	3954	+	WP_002587904.1	AAA family ATPase	Enterocloster clostridioformis	D35st1_B1_D35t1_190705	GCF_028210245.1
35416621	RefSeq	NZ_KB850939.1	701241	702017	+	WP_002587904.1	AAA family ATPase	[Clostridium] clostridioforme CM201	CM201	GCF_000371405.1
35416621	RefSeq	NZ_KB850973.1	138256	139032	+	WP_002587904.1	AAA family ATPase	[Clostridium] clostridioforme 90B1	90B1	GCF_000371485.1
35416621	RefSeq	NZ_KB851041.1	30325	31101	-	WP_002587904.1	AAA family ATPase	[Clostridium] clostridioforme 90A6	90A6	GCF_000371545.1
