Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
232309084	RefSeq	NZ_RCYV01000004.1	103736	104485	-	WP_129821329.1	nitrogenase iron protein NifH	Turicibacter sanguinis	am_0171	GCF_004166965.1
232309084	INSDC	WMQI01000004.1	103736	104485	-	MTK69178.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A194	GCA_009712375.1
232309084	INSDC	WMQU01000001.1	74385	75134	+	MTK79649.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A180	GCA_009713405.1
232309084	INSDC	WMQL01000002.1	74385	75134	+	MTK82583.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A189	GCA_009713225.1
232309084	INSDC	WMQK01000003.1	74385	75134	+	MTK85472.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A190	GCA_009713205.1
232309084	INSDC	WMQF01000004.1	103736	104485	-	MTK94054.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A197	GCA_009713125.1
232309084	INSDC	WMQS01000001.1	74384	75133	+	MTL22360.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A182	GCA_009713345.1
232309084	INSDC	WMQG01000004.1	103736	104485	-	MTL31334.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A196	GCA_009713155.1
232309084	INSDC	WMQN01000003.1	53159	53908	-	MTL33651.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A187	GCA_009713255.1
232309084	INSDC	WMQQ01000001.1	74385	75134	+	MTL44104.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A184	GCA_009713325.1
232309084	INSDC	WMQP01000011.1	1076	1825	-	MTL47311.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A185	GCA_009713305.1
232309084	INSDC	WMQM01000001.1	56062	56811	+	MTL49544.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A188	GCA_009713275.1
232309084	INSDC	WMQR01000002.1	74385	75134	+	MTL52505.1	AAA family ATPase	Turicibacter sanguinis	BIOML-A183	GCA_009713335.1
