Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
39031999	RefSeq	NZ_CADFGP010000059.1	4264	5145	-	WP_018423167.1	nitrogenase iron protein	Paraburkholderia tuberum STM678	LMG 21444	GCF_902833905.1
39031999	RefSeq	NZ_CAJHCR010000029.1	36690	37571	+	WP_018423167.1	nitrogenase iron protein	Paraburkholderia kirstenboschensis	LMG 28727	GCF_904848585.1
39031999	RefSeq	NZ_FNKX01000003.1	540967	541848	-	WP_018423167.1	nitrogenase iron protein	Paraburkholderia tuberum	DUS833	GCF_900101795.1
39031999	RefSeq	NZ_JACHDJ010000020.1	67315	68196	+	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. WSM4177	WSM4177	GCF_014200995.1
39031999	RefSeq	NZ_JACHDK010000020.1	36129	37010	-	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. WSM4180	WSM4180	GCF_014201005.1
39031999	RefSeq	NZ_JACHDL010000025.1	95365	96246	+	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. CI2	CI2	GCF_014201055.1
39031999	RefSeq	NZ_JACHDM010000027.1	18648	19529	-	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. Cpub6	Cpub6	GCF_014201065.1
39031999	RefSeq	NZ_JARZAF010000004.1	1168474	1169355	+	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. WSM4179	WSM4179	GCF_029892085.1
39031999	RefSeq	NZ_JRZC01000819.1	3352	4233	+	WP_018423167.1	nitrogenase iron protein	Paraburkholderia kirstenboschensis	KB15	GCF_001636975.1
39031999	RefSeq	NZ_KB890037.1	279719	280600	-	WP_018423167.1	nitrogenase iron protein	Paraburkholderia tuberum	WSM4176	GCF_000372945.1
39031999	RefSeq	NZ_PVEN01000029.1	13588	14469	-	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. BL21I4N1	BL21I4N1	GCF_002973525.1
39031999	RefSeq	NZ_PVNC01000029.1	33393	34274	+	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. BL18I3N2	BL18I3N2	GCF_003001875.1
39031999	RefSeq	NZ_PVZB01000034.1	33393	34274	+	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. BL25I1N1	BL25I1N1	GCF_003002025.1
39031999	RefSeq	NZ_QREJ01000001.1	1710683	1711564	+	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. BL27I4N3	BL27I4N3	GCF_003386115.1
39031999	RefSeq	NZ_RAPV01000001.1	1693228	1694109	+	WP_018423167.1	nitrogenase iron protein	Paraburkholderia sp. BL23I1N1	BL23I1N1	GCF_003610295.1
