Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
38361446	RefSeq	NZ_ANOE01000021.1	16173	16994	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum UC7086	UC7086	GCF_000332015.1
38361446	RefSeq	NZ_APMH01000045.1	13967	14788	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum DSM 2637 = ATCC 25755 = JCM 11008	ATCC 25755	GCF_000359585.1
38361446	RefSeq	NZ_AUCO01000020.1	3258	4079	+	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum DSM 2637 = ATCC 25755 = JCM 11008	DSM 2637	GCF_000429805.1
38361446	RefSeq	NZ_CABJAO010000007.1	109609	110430	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum		GCF_902363545.1
38361446	RefSeq	NZ_CALGIT010000108.1	16632	17453	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum		GCF_937915035.1
38361446	RefSeq	NZ_CBXI010000026.1	16955	17776	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum DIVETGP	DIVETGP	GCF_000577845.1
38361446	RefSeq	NZ_CP014170.1	3036805	3037626	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	KCTC 5387	GCF_001642655.1
38361446	RefSeq	NZ_CP016280.1	2926723	2927544	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	W428	GCF_001679705.1
38361446	RefSeq	NZ_CP038158.1	2281105	2281926	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	Cirm BIA 2237	GCF_004924375.1
38361446	RefSeq	NZ_CP047467.1	2480642	2481463	+	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	L319	GCF_014170115.1
38361446	RefSeq	NZ_DHNV01000134.1	377	1198	+	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum		GCF_002410665.1
38361446	RefSeq	NZ_FAXL01000032.1	54873	55694	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum		GCF_001491075.1
38361446	RefSeq	NZ_JADMRW010000011.1	41516	42337	+	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	1001713B170207_170306_A10	GCF_015560455.1
38361446	RefSeq	NZ_JADNNK010000013.1	41516	42337	+	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	1001713B170207_170306_A1	GCF_015556955.1
38361446	RefSeq	NZ_JADPBD010000019.1	41499	42320	+	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	1001283B150210_160208_G3	GCF_015670065.1
38361446	RefSeq	NZ_JADPCV010000009.1	41516	42337	+	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	1001283B150210_160208_D6	GCF_015671125.1
38361446	RefSeq	NZ_JAEKIT010000011.1	65980	66801	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	24853	GCF_018219395.1
38361446	RefSeq	NZ_JAHHUR010000017.1	16140	16961	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	Cl_188	GCF_019143925.1
38361446	RefSeq	NZ_JAHHUS010000016.1	16140	16961	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	Cl_171	GCF_019143945.1
38361446	RefSeq	NZ_JAHHUT010000049.1	16149	16970	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	Cl_117	GCF_019143985.1
38361446	RefSeq	NZ_JAHHUU010000046.1	10001	10822	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	Cl_84	GCF_019144025.1
38361446	RefSeq	NZ_JAHHUV010000053.1	16140	16961	-	WP_017751367.1	nitrogenase iron protein	Clostridium tyrobutyricum	Cl_82	GCF_019144045.1
