Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
17625147	RefSeq	NZ_ACOM01000001.1	542793	543614	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum E4 str. BoNT E BL5262	BoNT E BL5262	GCF_000182605.1
17625147	RefSeq	NZ_AP019717.1	483837	484658	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum	NBRC 13949	GCF_006742065.1
17625147	RefSeq	NZ_APKZ01000058.1	71218	72039	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum DKU-01	DKU-01	GCF_000355785.1
17625147	RefSeq	NZ_AQQF01000168.1	23787	24608	-	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum DSM 10702	DSM 10702	GCF_000409755.1
17625147	RefSeq	NZ_ASPQ01000158.1	19769	20590	-	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum CWBI1009	CWBI1009	GCF_000949905.1
17625147	RefSeq	NZ_AUJN01000001.1	174798	175619	-	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum AGR2140	AGR2140	GCF_000424245.1
17625147	RefSeq	NZ_BKBB01000006.1	19809	20630	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum	NBRC 3315	GCF_007992855.1
17625147	RefSeq	NZ_BKBC01000027.1	23829	24650	-	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum	NBRC 3858	GCF_007992875.1
17625147	RefSeq	NZ_BKBD01000036.1	44527	45348	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum	NBRC 13949	GCF_007992895.1
17625147	RefSeq	NZ_CABHIF010000001.1	175442	176263	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum	4928STDY7387863	GCF_902165875.1
17625147	RefSeq	NZ_CABIVR010000007.1	188063	188884	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum		GCF_902362255.1
17625147	RefSeq	NZ_CAKODI010000005.1	28855	29676	-	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum		GCF_932751065.1
17625147	RefSeq	NZ_CP013238.1	336724	337545	-	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum	CDC_51208	GCF_001886875.1
17625147	RefSeq	NZ_CP013353.1	133643	134464	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum	JKY6D1	GCF_001465175.1
17625147	RefSeq	NZ_CP013489.1	357961	358782	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum	KNU-L09	GCF_001456065.2
17625147	RefSeq	NZ_CP014705.1	199701	200522	+	WP_002581635.1	nitrogenase iron protein	Clostridium butyricum	TOA	GCF_001646605.1
