Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
13883636	RefSeq	NZ_CABKUK010000002.1	55778	56554	-	WP_002565660.1	AAA family ATPase	Enterocloster bolteae		GCF_902375545.1
13883636	RefSeq	NZ_CAJJYR010000023.1	19343	20119	+	WP_002565660.1	AAA family ATPase	Enterocloster bolteae		GCF_905197355.1
13883636	RefSeq	NZ_CP022464.2	2021328	2022104	+	WP_002565660.1	AAA family ATPase	Enterocloster bolteae	ATCC BAA-613	GCF_002234575.2
13883636	RefSeq	NZ_CP069520.1	1081061	1081837	-	WP_002565660.1	AAA family ATPase	Enterocloster bolteae	FDAARGOS_1231	GCF_016889665.1
13883636	RefSeq	NZ_DS480679.1	55307	56083	-	WP_002565660.1	AAA family ATPase	Enterocloster bolteae ATCC BAA-613	ATCC BAA-613	GCF_000154365.1
13883636	RefSeq	NZ_FOOJ01000069.1	7402	8178	+	WP_002565660.1	AAA family ATPase	Enterocloster clostridioformis	ATCC 25537	GCF_900113155.1
13883636	RefSeq	NZ_JADMNW010000019.1	51057	51833	+	WP_002565660.1	AAA family ATPase	Enterocloster bolteae	1001713B170214_170313_G12	GCF_015558345.1
13883636	RefSeq	NZ_JADMVR010000001.1	233031	233807	+	WP_002565660.1	AAA family ATPase	Enterocloster bolteae	1001302B_160321_D9	GCF_015547745.1
13883636	RefSeq	NZ_JADNDB010000010.1	149753	150529	+	WP_002565660.1	AAA family ATPase	Enterocloster bolteae	D31t1_170403_B11	GCF_015551555.1
13883636	RefSeq	NZ_JADNPF010000098.1	6631	7407	-	WP_002565660.1	AAA family ATPase	Enterocloster bolteae	1001287H_170206_C8	GCF_015557875.1
13883636	RefSeq	NZ_JAJCHK010000038.1	48844	49620	-	WP_002565660.1	AAA family ATPase	Enterocloster sp. 210928-DFI.2.20	DFI.2.20	GCF_020554465.1
13883636	RefSeq	NZ_JAJCIN010000040.1	48843	49619	-	WP_002565660.1	AAA family ATPase	Enterocloster bolteae	DFI.2.21	GCF_020555225.1
13883636	RefSeq	NZ_JAQDJP010000001.1	48961	49737	+	WP_002565660.1	AAA family ATPase	Enterocloster citroniae	AM09-31	GCF_027662505.1
