Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
15422654	RefSeq	NC_017174.1	1894823	1895572	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile M120	M120	GCF_000210435.1
15422654	RefSeq	NZ_BEHB01000021.1	70620	71369	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	TNHP173	GCF_008579085.1
15422654	RefSeq	NZ_BIWF01000198.1	125	874	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	FD267	GCF_004318565.1
15422654	RefSeq	NZ_BIWQ01000167.1	5404	6153	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	FD278	GCF_004318785.1
15422654	RefSeq	NZ_CAACYL010000019.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	Bel007	GCF_900683845.1
15422654	RefSeq	NZ_CAACYM010000020.1	70115	70864	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	Bel011	GCF_900683865.1
15422654	RefSeq	NZ_CAACYN010000042.1	13794	14543	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	Bel006	GCF_900683905.1
15422654	RefSeq	NZ_CAACYO010000021.1	5181	5930	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	Bel012	GCF_900683915.1
15422654	RefSeq	NZ_CAACYP010000022.1	70133	70882	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	Bel018	GCF_900683925.1
15422654	RefSeq	NZ_CAACYQ010000019.1	70133	70882	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	Bel019	GCF_900683935.1
15422654	RefSeq	NZ_CAACYR010000019.1	70332	71081	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	Bel021	GCF_900683945.1
15422654	RefSeq	NZ_CAADAT010000019.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078GUE027	GCF_900688445.1
15422654	RefSeq	NZ_CAADAU010000019.1	70115	70864	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078GUE037	GCF_900688535.1
15422654	RefSeq	NZ_CAADAV010000020.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078GUE033	GCF_900688525.1
15422654	RefSeq	NZ_CAADBA010000020.1	70115	70864	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078GUE028	GCF_900688705.1
15422654	RefSeq	NZ_CAADBB010000020.1	70133	70882	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078LVP007	GCF_900688715.1
15422654	RefSeq	NZ_CAADBC010000021.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078LVP010	GCF_900688735.1
15422654	RefSeq	NZ_CAADBE010000020.1	5110	5859	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078LVP013	GCF_900688775.1
15422654	RefSeq	NZ_CAADBF010000021.1	70133	70882	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078GUE035	GCF_900688505.1
15422654	RefSeq	NZ_CAADBG010000019.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078LVP016	GCF_900688815.1
15422654	RefSeq	NZ_CAADBH010000020.1	5181	5930	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078LVP015	GCF_900688835.1
15422654	RefSeq	NZ_CAADBI010000023.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078LVP006	GCF_900688855.1
15422654	RefSeq	NZ_CAADBJ010000021.1	70133	70882	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078LVP023	GCF_900688875.1
15422654	RefSeq	NZ_CAADBK010000020.1	70162	70911	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078LVP020	GCF_900688895.1
15422654	RefSeq	NZ_CAADBL010000020.1	5112	5861	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078GUE018	GCF_900688885.1
15422654	RefSeq	NZ_CAADBM010000022.1	70162	70911	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET010	GCF_900688925.1
15422654	RefSeq	NZ_CAADBN010000021.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078GUE021	GCF_900688915.1
15422654	RefSeq	NZ_CAADBO010000020.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET017	GCF_900688965.1
15422654	RefSeq	NZ_CAADBP010000020.1	70115	70864	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET012	GCF_900688975.1
15422654	RefSeq	NZ_CAADBQ010000022.1	5112	5861	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET011	GCF_900689015.1
15422654	RefSeq	NZ_CAADBR010000021.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET014	GCF_900689035.1
15422654	RefSeq	NZ_CAADBS010000019.1	70265	71014	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET020	GCF_900689055.1
15422654	RefSeq	NZ_CAADBT010000022.1	70158	70907	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET057	GCF_900689405.1
15422654	RefSeq	NZ_CAADBU010000044.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET002	GCF_900689435.1
15422654	RefSeq	NZ_CAADBV010000021.1	70115	70864	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET060	GCF_900689445.1
15422654	RefSeq	NZ_CAADCB010000020.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078GUE005	GCF_900689755.1
15422654	RefSeq	NZ_CAADCC010000040.1	4485	5234	+	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078GUE003	GCF_900689765.1
15422654	RefSeq	NZ_CAADCD010000040.1	5115	5864	-	WP_003423620.1	nitrogenase iron protein NifH	Clostridioides difficile	078NET009	GCF_900689775.1
