Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
51495431	INSDC	KJ546587.1	1	463	+	AHZ63596.1	NifH	Bradyrhizobium sp. NCSU 1933	NCSU 1933	
51495431	INSDC	KJ546588.1	1	463	+	AHZ63597.1	NifH	Bradyrhizobium sp. NCSU 1943	NCSU 1943	
51495431	INSDC	KJ546590.1	1	463	+	AHZ63599.1	NifH	Bradyrhizobium sp. NCSU 2028	NCSU 2028	
51495431	INSDC	KJ546591.1	1	463	+	AHZ63600.1	NifH	Bradyrhizobium sp. NCSU 2039	NCSU 2039	
51495431	INSDC	KJ546592.1	1	463	+	AHZ63601.1	NifH	Bradyrhizobium sp. NCSU 2061	NCSU 2061	
51495431	INSDC	KJ546595.1	1	463	+	AHZ63604.1	NifH	Bradyrhizobium sp. NCSU 2112	NCSU 2112	
51495431	INSDC	KJ546596.1	1	463	+	AHZ63605.1	NifH	Bradyrhizobium sp. NCSU 2114	NCSU 2114	
51495431	INSDC	KJ546598.1	1	463	+	AHZ63607.1	NifH	Bradyrhizobium sp. NCSU 2185	NCSU 2185	
51495431	INSDC	KJ546599.1	1	463	+	AHZ63608.1	NifH	Bradyrhizobium sp. NCSU 2192	NCSU 2192	
51495431	INSDC	KJ546600.1	1	463	+	AHZ63609.1	NifH	Bradyrhizobium sp. NCSU 2199	NCSU 2199	
51495431	INSDC	KJ546602.1	1	463	+	AHZ63611.1	NifH	Bradyrhizobium sp. NCSU 2204	NCSU 2204	
51495431	INSDC	KJ546603.1	1	463	+	AHZ63612.1	NifH	Bradyrhizobium sp. NCSU 2207	NCSU 2207	
51495431	INSDC	KJ546604.1	1	463	+	AHZ63613.1	NifH	Rhizobium sp. NCSU 2209	NCSU 2209	
51495431	INSDC	KJ546605.1	1	463	+	AHZ63614.1	NifH	Bradyrhizobium sp. NCSU 2211	NCSU 2211	
51495431	INSDC	KJ546606.1	1	463	+	AHZ63615.1	NifH	Bradyrhizobium sp. NCSU 2223	NCSU 2223	
51495431	INSDC	KJ546608.1	1	463	+	AHZ63617.1	NifH	Bradyrhizobium sp. NCSU 2265	NCSU 2265	
51495431	INSDC	KJ546610.1	1	463	+	AHZ63619.1	NifH	Bradyrhizobium elkanii	NCSU 2322	
51495431	INSDC	KJ546611.1	1	463	+	AHZ63620.1	NifH	Bradyrhizobium sp. NCSU 2333	NCSU 2333	
51495431	INSDC	KJ546612.1	1	463	+	AHZ63621.1	NifH	Bradyrhizobium sp. NCSU 2335	NCSU 2335	
51495431	INSDC	KJ546613.1	1	463	+	AHZ63622.1	NifH	Bradyrhizobium sp. NCSU 2358	NCSU 2358	
51495431	INSDC	KJ546615.1	1	463	+	AHZ63624.1	NifH	Bradyrhizobium sp. NCSU 2369	NCSU 2369	
51495431	INSDC	KJ546616.1	1	463	+	AHZ63625.1	NifH	Bradyrhizobium sp. NCSU 2384	NCSU 2384	
51495431	INSDC	KJ546618.1	1	463	+	AHZ63627.1	NifH	Bradyrhizobium sp. NCSU 2406	NCSU 2406	
51495431	INSDC	KJ546623.1	1	463	+	AHZ63632.1	NifH	Bradyrhizobium sp. NCSU 2473	NCSU 2473	
51495431	INSDC	KJ546624.1	1	463	+	AHZ63633.1	NifH	Bradyrhizobium sp. NCSU 2476	NCSU 2476	
51495431	INSDC	KJ546627.1	1	463	+	AHZ63636.1	NifH	Bradyrhizobium sp. NCSU 2513	NCSU 2513	
51495431	INSDC	KJ546628.1	1	463	+	AHZ63637.1	NifH	Bradyrhizobium sp. NCSU 2536	NCSU 2536	
51495431	INSDC	KJ546629.1	1	463	+	AHZ63638.1	NifH	Bradyrhizobium sp. NCSU 2576	NCSU 2576	
51495431	INSDC	KJ546630.1	1	463	+	AHZ63639.1	NifH	Bradyrhizobium sp. NCSU 2579	NCSU 2579	
51495431	INSDC	KJ546631.1	1	463	+	AHZ63640.1	NifH	Bradyrhizobium sp. NCSU 2583	NCSU 2583	
51495431	INSDC	KJ546633.1	1	463	+	AHZ63642.1	NifH	Bradyrhizobium sp. NCSU 2631	NCSU 2631	
51495431	INSDC	KJ546634.1	1	463	+	AHZ63643.1	NifH	Bradyrhizobium sp. NCSU 2632	NCSU 2632	
51495431	INSDC	KJ546635.1	1	463	+	AHZ63644.1	NifH	Rhizobium sp. NCSU 2642	NCSU 2642	
