Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
26379150	RefSeq	NC_016612.1	5366231	5367112	+	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis KCTC 1686	KCTC 1686	GCF_000240325.1
26379150	RefSeq	NC_018106.1	4032565	4033446	+	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis E718	E718	GCF_000276705.2
26379150	RefSeq	NZ_ALNJ01000137.1	78853	79734	-	WP_004852391.1	nitrogenase iron protein	Klebsiella sp. OBRC7	OBRC7	GCF_000293135.1
26379150	RefSeq	NZ_AP022547.1	1973399	1974280	-	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	THO-011	GCF_015139575.1
26379150	RefSeq	NZ_AYMI01000027.1	14868	15749	+	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis H1g	H1g	GCF_000633235.1
26379150	RefSeq	NZ_BQUK01000030.1	94140	95021	+	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	NUBL-21980	GCF_026008455.1
26379150	RefSeq	NZ_BQUL01000027.1	90142	91023	+	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	NUBL-17187	GCF_026008475.1
26379150	RefSeq	NZ_CABEJA010000006.1	155042	155923	-	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis		GCF_901553745.1
26379150	RefSeq	NZ_CABEJB010000012.1	613457	614338	+	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis		GCF_901556995.1
26379150	RefSeq	NZ_CABEJE010000014.1	76277	77158	-	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis		GCF_901563895.1
26379150	RefSeq	NZ_CABGHZ010000001.1	590748	591629	-	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	4928STDY7071315	GCF_902158845.1
26379150	RefSeq	NZ_CABGII010000008.1	26582	27463	+	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	4928STDY7071335	GCF_902159075.1
26379150	RefSeq	NZ_CABGKF010000002.1	571355	572236	-	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	4928STDY7071654	GCF_902159515.1
26379150	RefSeq	NZ_CABGKN010000019.1	77226	78107	-	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	4928STDY7071306	GCF_902159535.1
26379150	RefSeq	NZ_CABGLD010000001.1	588671	589552	-	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	4928STDY7071337	GCF_902159815.1
26379150	RefSeq	NZ_CABGLF010000015.1	38435	39316	-	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	4928STDY7071332	GCF_902159765.1
26379150	RefSeq	NZ_CABGLH010000016.1	68395	69276	+	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	4928STDY7071333	GCF_902159745.1
26379150	RefSeq	NZ_CABGLI010000016.1	68356	69237	+	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	4928STDY7071331	GCF_902159805.1
26379150	RefSeq	NZ_CABGLJ010000001.1	588457	589338	-	WP_004852391.1	nitrogenase iron protein	Klebsiella michiganensis	4928STDY7071339	GCF_902159775.1
