Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
296546	RefSeq	NC_003037.1	453556	454449	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti 1021	1021	GCF_000006965.1
296546	RefSeq	NC_015591.1	1074880	1075773	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti AK83	AK83	GCF_000147795.2
296546	RefSeq	NC_017324.1	943763	944656	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti BL225C	BL225C	GCF_000147775.2
296546	RefSeq	NC_017327.1	1026390	1027283	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti SM11	SM11	GCF_000218265.1
296546	RefSeq	NC_018683.1	731265	732158	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti Rm41	Rm41	GCF_000304415.1
296546	RefSeq	NC_019848.2	1014541	1015434	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti GR4	GR4	GCF_000320385.2
296546	RefSeq	NC_020527.1	453216	454109	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti 2011	2011	GCF_000346065.1
296546	RefSeq	NZ_AGVV01000058.1	12682	13575	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti CCNWSX0020	CCNWSX0020	GCF_000236945.1
296546	RefSeq	NZ_AKZW01000008.1	11294	12187	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti AE608H	AE608H	GCF_000287555.1
296546	RefSeq	NZ_ATTK01000080.1	10488	11381	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti MVII-I	MVII-I	GCF_000419645.1
296546	RefSeq	NZ_ATYH01000047.1	8527	9420	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti CIAM1775	CIAM1775	GCF_000427585.1
296546	RefSeq	NZ_ATYP01000039.1	35203	36096	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti RRl128	RRl128	GCF_000427745.1
296546	RefSeq	NZ_AZNW01000086.1	681	1574	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti WSM1022	WSM1022	GCF_000510665.1
296546	RefSeq	NZ_BJNJ01000131.1	4983	5876	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	NBRC 14782	GCF_006539625.1
296546	RefSeq	NZ_CP009145.1	1065410	1066303	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	RMO17	GCF_000747295.1
296546	RefSeq	NZ_CP019483.1	417923	418816	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	B401	GCF_002302355.1
296546	RefSeq	NZ_CP019486.1	393740	394633	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	B399	GCF_002302375.1
296546	RefSeq	NZ_CP019585.1	569670	570563	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	CCMM B554 (FSM-MA)	GCF_002215195.1
296546	RefSeq	NZ_CP021217.1	612788	613681	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti RU11/001	RU11/001	GCF_001050915.2
296546	RefSeq	NZ_CP021794.1	105853	106746	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	USDA1157	GCF_002197025.1
296546	RefSeq	NZ_CP021798.1	262829	263722	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	USDA1106	GCF_002197065.1
296546	RefSeq	NZ_CP021801.1	969986	970879	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	USDA1021	GCF_002197445.1
296546	RefSeq	NZ_CP021805.1	805858	806751	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	T073	GCF_002197145.1
296546	RefSeq	NZ_CP021809.1	1442880	1443773	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	Rm41	GCF_002197045.1
296546	RefSeq	NZ_CP021824.1	944040	944933	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	KH46	GCF_002197465.1
296546	RefSeq	NZ_CP021827.1	642032	642925	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	KH35c	GCF_002197105.1
296546	RefSeq	NZ_CP021830.1	465456	466349	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	HM006	GCF_002197165.1
296546	RefSeq	NZ_CP026526.1	790586	791479	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	AK21	GCF_009664245.1
296546	RefSeq	NZ_CP054392.1	1008730	1009623	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti WSM1022	WSM1022	GCF_013315775.1
296546	RefSeq	NZ_CP065021.1	400500	401393	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	S35m	GCF_015689095.1
296546	RefSeq	NZ_CP066361.1	923576	924469	-	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	AK76	GCF_016406285.1
296546	RefSeq	NZ_CP085527.1	405058	405951	+	WP_003532770.1	nitrogenase iron protein	Sinorhizobium meliloti	L6-AK89	GCF_020684825.1
